BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUES_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,CUSTOMER_ID
7,Luxor,2021-11-29,100000,A,NORM,Normal,0,2026-03-28,World Elite Card,100,500,29649.13,69889.23,17567.43,2026-03-06,1685.8,F,1976-11-20,Government,Secondary,100314,,0.0,52,,,,NORM,315
5,Tanta,2021-05-08,20000,A,30DD,30 Days Delinquent,30,2026-03-22,Platinum Credit Card,100,0,5928.39,13885.46,2248.71,2026-03-05,560.33,F,1971-09-18,Edita Food Industries,Primary,100316,,2969.86,59,,,,30DD,317
8,Zagazig,2022-01-08,150000,A,NORM,Normal,0,2026-03-28,World Elite Card,100,1000,55897.91,93846.49,823.06,2026-03-21,115.88,M,1990-02-19,Juhayna,Primary,100318,,0.0,51,,,,NORM,319
9,Ismailia,2020-01-20,50000,A,NEW,New,0,2026-03-18,Gold Credit Card,100,300,29023.57,20706.49,10350.25,2026-03-25,1675.0,M,1994-03-22,Juhayna,Primary,100319,,0.0,75,,,,NEW,320
5,Tanta,2021-04-19,100000,A,90DA,90 Days Delinquent,90,2026-03-17,Gold Credit Card,500,0,43864.06,55745.78,26934.27,2026-03-04,1878.2,M,1986-04-07,Self Employed,Secondary,100320,,32454.94,60,,,,90DA,321
7,Luxor,2021-05-07,75000,A,NORM,Normal,0,2026-03-25,Classic Credit Card,100,150,45322.41,29594.68,21287.67,2026-03-23,396.65,M,1983-10-07,Edita Food Industries,Primary,100321,,0.0,59,,,,NORM,322
3,Alexandria,2020-01-09,10000,A,NORM,Normal,0,2026-03-27,Business Credit Card,200,150,9235.16,315.14,333.88,2026-03-17,1083.41,F,1974-03-11,Orange Egypt,Primary,100322,,0.0,75,,,,NORM,323
6,Assiut,2019-06-13,10000,A,NORM,Normal,0,2026-03-17,Travel Rewards Card,200,150,3882.84,6044.97,1811.1,2026-03-31,842.14,M,1973-12-31,Orange Egypt,Primary,100325,,0.0,82,,,,NORM,326
9,Ismailia,2023-11-17,50000,A,NORM,Normal,0,2026-03-17,Travel Rewards Card,100,300,39012.73,10669.02,2783.13,2026-03-28,294.56,F,1986-10-01,IBM Egypt,Primary,100326,,0.0,28,,,,NORM,327
1,Cairo Main,2020-07-07,15000,A,NORM,Normal,0,2026-03-23,Titanium Credit Card,0,1000,6745.95,7995.98,2524.11,2026-03-10,205.96,M,1970-03-31,CIB,Primary,100327,,0.0,69,,,,NORM,328
5,Tanta,2023-12-31,200000,A,NORM,Normal,0,2026-03-27,Classic Credit Card,0,0,100603.6,99374.04,53162.89,2026-03-10,774.25,M,1994-08-06,Orange Egypt,Primary,100328,,0.0,27,,,,NORM,329
7,Luxor,2024-02-20,30000,A,NORM,Normal,0,2026-03-23,Business Credit Card,100,150,7347.95,22451.75,5532.82,2026-03-17,218.38,M,1965-07-17,Juhayna,Primary,100329,,0.0,25,,,,NORM,330
5,Tanta,2024-10-16,15000,A,30DD,30 Days Delinquent,30,2026-04-01,Travel Rewards Card,0,1000,4820.13,10018.42,3387.29,2026-03-12,773.81,M,1987-12-08,Juhayna,Primary,100330,,8202.76,17,,,,30DD,331
8,Zagazig,2020-08-18,5000,A,NORM,Normal,0,2026-03-18,Classic Credit Card,0,0,1265.54,3403.46,171.74,2026-03-12,1365.35,F,1974-10-30,Banque Misr,Secondary,100332,,0.0,68,,,,NORM,333
2,Giza,2020-08-04,100000,A,NORM,Normal,0,2026-03-26,World Elite Card,200,500,-2739.11,96829.2,16759.6,2026-03-28,794.21,M,1971-06-24,CIB,Secondary,100333,,0.0,68,,,,NORM,334
6,Assiut,2021-07-04,75000,A,NEW,New,0,2026-03-27,Gold Credit Card,0,0,38141.7,36626.03,242.43,2026-03-23,235.73,M,1995-12-16,Banque Misr,Primary,100334,,0.0,57,,,,NEW,335
6,Assiut,2024-12-21,30000,A,NORM,Normal,0,2026-03-28,Gold Credit Card,200,300,4767.99,24932.83,5738.55,2026-03-19,1561.92,M,1979-08-20,CIB,Primary,100335,,0.0,15,,,,NORM,336
7,Luxor,2023-05-13,75000,A,NORM,Normal,0,2026-03-19,Platinum Credit Card,0,150,6034.94,68567.11,3163.4,2026-03-28,1142.77,M,1990-12-12,Orascom,Primary,100336,,0.0,35,,,,NORM,337
7,Luxor,2018-07-08,10000,A,NORM,Normal,0,2026-03-25,World Elite Card,200,0,7851.94,1846.32,596.96,2026-03-20,1512.01,M,1979-10-08,Edita Food Industries,Primary,100338,,0.0,94,,,,NORM,339
6,Assiut,2023-07-31,5000,A,NORM,Normal,0,2026-03-21,Gold Credit Card,500,500,4282.13,595.6,130.17,2026-03-21,1026.45,M,1965-04-28,Ministry of Health,Primary,100342,,0.0,32,,,,NORM,343
10,Suez,2021-06-01,150000,A,60DA,60 Days Delinquent,60,2026-03-18,Titanium Credit Card,500,300,96279.06,53437.81,9924.62,2026-03-06,199.93,F,1988-08-06,Orange Egypt,Secondary,100343,,1568.13,58,,,,60DA,344
6,Assiut,2021-04-10,150000,A,NORM,Normal,0,2026-03-20,Cashback Card,0,0,-6025.03,143688.41,3317.12,2026-03-23,9.63,M,1975-12-06,Self Employed,Primary,100345,,0.0,60,,,,NORM,346
5,Tanta,2020-03-13,20000,A,NORM,Normal,0,2026-03-22,Gold Credit Card,500,150,6235.37,13494.19,1391.15,2026-03-11,417.67,F,1987-05-27,El Sewedy Electric,Primary,100346,,0.0,73,,,,NORM,347
1,Cairo Main,2024-08-08,10000,A,NORM,Normal,0,2026-03-20,Business Credit Card,500,1000,4865.46,5076.89,1672.06,2026-03-07,915.01,M,1988-05-28,Self Employed,Primary,100347,,0.0,20,,,,NORM,348
5,Tanta,2022-09-27,5000,A,NORM,Normal,0,2026-03-23,Gold Credit Card,0,500,2349.94,2201.61,1288.18,2026-03-13,1401.82,M,1999-05-12,Orange Egypt,Primary,100352,,0.0,42,,,,NORM,353
9,Ismailia,2024-10-07,20000,A,NORM,Normal,0,2026-03-21,Titanium Credit Card,200,500,4440.14,15335.07,1739.58,2026-03-08,836.66,M,1993-02-14,National Bank of Egypt,Primary,100356,,0.0,18,,,,NORM,357
2,Giza,2018-06-16,75000,A,NORM,Normal,0,2026-03-26,World Elite Card,200,150,32799.22,41805.66,3413.27,2026-03-19,592.09,M,1976-12-02,Cairo University,Secondary,100357,,0.0,94,,,,NORM,358
8,Zagazig,2019-09-27,5000,A,NORM,Normal,0,2026-04-01,Platinum Credit Card,200,1000,4452.18,207.67,1137.32,2026-03-13,1217.71,M,1991-11-01,Military,Secondary,100358,,0.0,79,,,,NORM,359
10,Suez,2022-01-06,10000,A,NORM,Normal,0,2026-04-01,Cashback Card,100,150,6195.45,3540.34,1046.62,2026-03-18,1685.7,M,1984-09-04,Government,Primary,100359,,0.0,51,,,,NORM,360
7,Luxor,2021-12-02,20000,A,NORM,Normal,0,2026-03-19,Titanium Credit Card,200,300,10392.79,9308.48,5533.01,2026-03-11,135.36,F,1964-02-15,Juhayna,Primary,100360,,0.0,52,,,,NORM,361
8,Zagazig,2018-02-06,10000,A,NEW,New,0,2026-03-18,Cashback Card,500,150,8780.62,828.49,1429.07,2026-03-12,1766.3,M,1985-03-06,Orange Egypt,Primary,100361,,0.0,99,,,,NEW,362
2,Giza,2024-01-12,75000,A,NORM,Normal,0,2026-03-28,Gold Credit Card,100,0,67025.26,7595.1,22238.01,2026-03-28,1107.8,F,1969-03-22,Edita Food Industries,Primary,100364,,0.0,27,,,,NORM,365
3,Alexandria,2020-10-28,150000,A,NORM,Normal,0,2026-03-27,Gold Credit Card,100,300,14520.44,135083.07,18309.0,2026-03-03,574.84,F,1995-08-17,Microsoft Egypt,Primary,100365,,0.0,66,,,,NORM,366
6,Assiut,2022-05-15,10000,A,NORM,Normal,0,2026-03-28,Classic Credit Card,0,1000,1022.22,8506.96,725.57,2026-03-06,431.35,M,1960-10-03,National Bank of Egypt,Primary,100366,,0.0,47,,,,NORM,367
5,Tanta,2021-05-19,200000,A,30DD,30 Days Delinquent,30,2026-04-01,Gold Credit Card,200,500,28254.9,171605.14,24068.13,2026-03-09,1669.04,F,1995-04-19,Microsoft Egypt,Secondary,100367,,3195.64,59,,,,30DD,368
9,Ismailia,2019-05-20,5000,A,NORM,Normal,0,2026-03-22,Classic Credit Card,500,1000,185.2,4644.29,806.53,2026-03-19,1557.06,M,1966-05-05,Juhayna,Primary,100369,,0.0,83,,,,NORM,370
7,Luxor,2023-10-01,15000,A,30DD,30 Days Delinquent,30,2026-03-31,Platinum Credit Card,100,150,-77.08,14670.0,3219.31,2026-03-30,1570.94,F,1988-12-21,El Sewedy Electric,Primary,100370,,2560.74,30,,,,30DD,371
10,Suez,2024-05-05,200000,A,NORM,Normal,0,2026-03-22,Cashback Card,200,500,182247.96,17299.78,31764.44,2026-03-31,495.16,M,1966-11-01,Vodafone Egypt,Primary,100373,,0.0,23,,,,NORM,374
5,Tanta,2022-01-12,15000,A,NORM,Normal,0,2026-04-01,Cashback Card,500,500,10472.09,4376.57,594.05,2026-03-21,959.34,F,1997-09-07,IBM Egypt,Primary,100374,,0.0,51,,,,NORM,375
1,Cairo Main,2023-09-09,5000,A,NORM,Normal,0,2026-03-30,Travel Rewards Card,100,0,3291.06,1233.46,253.18,2026-03-24,1834.11,F,1998-02-09,Ministry of Health,Secondary,100376,,0.0,31,,,,NORM,377
3,Alexandria,2022-05-27,20000,A,NORM,Normal,0,2026-03-20,World Elite Card,100,500,16886.0,2803.28,4302.49,2026-03-21,1928.92,M,1976-05-29,Microsoft Egypt,Primary,100377,,0.0,46,,,,NORM,378
10,Suez,2024-05-24,15000,A,30DD,30 Days Delinquent,30,2026-04-01,Travel Rewards Card,500,300,3377.92,11564.65,876.14,2026-03-26,942.01,M,1984-06-01,Government,Primary,100381,,570.91,22,,,,30DD,382
7,Luxor,2021-11-14,100000,A,NORM,Normal,0,2026-03-22,Business Credit Card,0,1000,-1749.01,98230.33,15812.13,2026-03-22,1369.55,M,1975-10-30,Freelancer,Primary,100382,,0.0,53,,,,NORM,383
5,Tanta,2019-09-08,15000,A,NORM,Normal,0,2026-04-01,Platinum Credit Card,200,1000,-1166.06,13493.39,3287.8,2026-03-11,164.54,M,1969-06-27,Elsewedy Capital,Primary,100383,,0.0,79,,,,NORM,384
3,Alexandria,2023-10-01,5000,A,NORM,Normal,0,2026-03-20,Platinum Credit Card,0,150,4040.66,925.26,1302.67,2026-03-23,830.1,F,1966-01-16,Orascom,Primary,100385,,0.0,30,,,,NORM,386
3,Alexandria,2024-07-14,15000,A,30DD,30 Days Delinquent,30,2026-03-31,World Elite Card,100,300,2482.58,12432.01,3904.75,2026-03-19,962.56,F,1995-08-23,Military,Primary,100387,,931.81,20,,,,30DD,388
9,Ismailia,2022-02-26,5000,A,90DA,90 Days Delinquent,90,2026-03-28,Travel Rewards Card,100,500,-445.06,4530.45,389.42,2026-03-17,458.24,F,1978-11-14,IBM Egypt,Primary,100390,,719.81,49,,,,90DA,391
7,Luxor,2020-11-08,100000,A,NORM,Normal,0,2026-03-29,Titanium Credit Card,0,300,-2074.88,97554.36,15945.75,2026-03-15,1241.92,F,1966-01-02,Talaat Moustafa Group,Primary,100391,,0.0,65,,,,NORM,392
9,Ismailia,2023-10-30,5000,A,NORM,Normal,0,2026-03-17,Travel Rewards Card,100,300,2.18,4975.68,160.29,2026-03-18,1218.61,F,1965-04-14,IBM Egypt,Primary,100392,,0.0,29,,,,NORM,393
3,Alexandria,2024-04-09,150000,A,NORM,Normal,0,2026-03-25,Business Credit Card,200,300,73570.29,76154.86,32439.17,2026-03-27,453.69,F,1976-08-09,Microsoft Egypt,Primary,100394,,0.0,24,,,,NORM,395
8,Zagazig,2019-10-25,10000,A,NORM,Normal,0,2026-03-26,Titanium Credit Card,500,300,4933.57,4645.54,2494.02,2026-03-13,1507.9,M,1995-02-16,Orascom,Primary,100395,,0.0,78,,,,NORM,396
3,Alexandria,2024-09-24,75000,A,30DD,30 Days Delinquent,30,2026-03-21,Gold Credit Card,0,300,32309.77,42393.54,12049.34,2026-03-11,1828.97,M,1981-02-26,IBM Egypt,Primary,100396,,5089.76,18,,,,30DD,397
4,Mansoura,2024-09-21,150000,A,NORM,Normal,0,2026-03-18,Titanium Credit Card,100,0,-11944.93,137661.29,15041.11,2026-03-02,605.41,F,1961-07-04,Elsewedy Capital,Primary,100398,,0.0,18,,,,NORM,399
9,Ismailia,2024-04-09,200000,A,NORM,Normal,0,2026-03-25,Cashback Card,200,300,60950.55,138876.54,4783.71,2026-03-02,1386.2,M,1972-10-05,Military,Secondary,100400,,0.0,24,,,,NORM,401
10,Suez,2020-12-05,15000,A,NORM,Normal,0,2026-03-17,Travel Rewards Card,0,1000,8786.88,5736.89,4355.31,2026-03-02,1455.23,M,1960-03-17,Government,Primary,100401,,0.0,64,,,,NORM,402
5,Tanta,2024-01-13,200000,A,NORM,Normal,0,2026-03-27,World Elite Card,500,500,174040.9,25741.98,47364.22,2026-03-16,1763.74,F,1999-04-20,Elsewedy Capital,Primary,100402,,0.0,26,,,,NORM,403
10,Suez,2018-04-23,100000,A,NORM,Normal,0,2026-03-23,Gold Credit Card,200,0,10083.28,89763.86,18889.94,2026-03-21,1245.27,F,1998-09-01,Elsewedy Capital,Primary,100403,,0.0,96,,,,NORM,404
7,Luxor,2023-10-17,150000,A,NORM,Normal,0,2026-03-17,Classic Credit Card,200,150,63026.66,86671.54,39015.43,2026-03-20,220.64,F,1975-11-03,National Bank of Egypt,Primary,100404,,0.0,29,,,,NORM,405
2,Giza,2023-07-11,200000,A,NORM,Normal,0,2026-03-31,Classic Credit Card,0,500,102048.3,97742.32,3033.88,2026-03-31,1135.25,F,1990-04-25,Military,Primary,100407,,0.0,33,,,,NORM,408
8,Zagazig,2023-09-25,30000,A,NORM,Normal,0,2026-03-19,Travel Rewards Card,100,1000,-926.81,28723.69,4346.36,2026-03-16,254.89,M,1968-03-15,Orange Egypt,Primary,100408,,0.0,30,,,,NORM,409
4,Mansoura,2024-07-07,10000,A,30DD,30 Days Delinquent,30,2026-03-30,Cashback Card,200,1000,8689.85,1199.74,692.79,2026-03-12,1435.66,F,1977-01-07,Orascom,Primary,100410,,4800.4,21,,,,30DD,411
8,Zagazig,2021-11-06,50000,A,NORM,Normal,0,2026-03-22,Platinum Credit Card,500,500,38584.67,10928.06,13685.56,2026-03-10,296.62,M,1987-07-02,Amazon Egypt,Primary,100411,,0.0,53,,,,NORM,412
7,Luxor,2023-01-21,15000,A,NORM,Normal,0,2026-03-27,Platinum Credit Card,100,0,13371.51,1571.67,2070.52,2026-03-05,792.0,F,1972-07-17,Elsewedy Capital,Primary,100412,,0.0,38,,,,NORM,413
6,Assiut,2023-06-17,30000,A,NORM,Normal,0,2026-03-22,World Elite Card,0,500,5375.7,24165.1,7174.67,2026-03-25,1221.64,M,1995-03-24,Orascom,Primary,100414,,0.0,33,,,,NORM,415
9,Ismailia,2022-08-23,15000,A,NORM,Normal,0,2026-03-31,Platinum Credit Card,0,150,8030.54,6961.51,170.71,2026-03-11,864.65,M,1980-03-13,Talaat Moustafa Group,Secondary,100419,,0.0,43,,,,NORM,420
2,Giza,2024-12-06,15000,A,NORM,Normal,0,2026-03-23,Gold Credit Card,500,300,10116.34,4721.22,1169.13,2026-03-30,352.07,M,1971-10-10,Elsewedy Capital,Primary,100421,,0.0,16,,,,NORM,422
3,Alexandria,2019-11-30,5000,A,NORM,Normal,0,2026-03-31,Classic Credit Card,200,300,1602.9,3150.75,215.41,2026-03-09,1469.41,F,1983-08-18,Freelancer,Secondary,100422,,0.0,77,,,,NORM,423
9,Ismailia,2019-07-08,150000,A,NORM,Normal,0,2026-03-26,Platinum Credit Card,500,1000,42280.35,107288.11,42574.02,2026-03-24,611.55,F,1979-12-15,Government,Primary,100423,,0.0,81,,,,NORM,424
6,Assiut,2024-01-20,20000,A,NORM,Normal,0,2026-03-26,Gold Credit Card,500,300,10065.94,9640.32,1663.06,2026-03-04,1478.68,F,1981-08-09,Amazon Egypt,Primary,100424,,0.0,26,,,,NORM,425
1,Cairo Main,2019-07-13,50000,A,60DA,60 Days Delinquent,60,2026-03-25,World Elite Card,500,1000,40419.14,9185.27,2617.76,2026-03-16,668.75,M,1983-06-23,Self Employed,Secondary,100425,,20822.24,81,,,,60DA,426
1,Cairo Main,2022-10-30,30000,A,NORM,Normal,0,2026-03-25,Titanium Credit Card,0,1000,23057.92,6529.08,887.47,2026-03-24,39.39,F,1994-05-10,El Sewedy Electric,Primary,100426,,0.0,41,,,,NORM,427
7,Luxor,2019-10-31,75000,A,NORM,Normal,0,2026-03-26,Travel Rewards Card,100,300,14332.19,60543.53,20208.29,2026-03-10,100.95,M,1971-03-18,Amazon Egypt,Primary,100427,,0.0,78,,,,NORM,428
8,Zagazig,2024-12-25,100000,A,NORM,Normal,0,2026-03-27,Titanium Credit Card,200,0,49855.97,49956.88,21437.38,2026-03-17,109.93,M,1972-03-16,Orange Egypt,Secondary,100429,,0.0,15,,,,NORM,430
2,Giza,2021-01-07,15000,A,NORM,Normal,0,2026-03-25,Business Credit Card,0,150,-794.05,13748.02,1798.93,2026-03-27,1643.0,M,1972-08-27,Banque Misr,Primary,100430,,0.0,63,,,,NORM,431
7,Luxor,2023-08-04,50000,A,NORM,Normal,0,2026-03-22,Business Credit Card,0,300,37989.81,11766.45,1346.62,2026-03-20,1068.64,M,1973-12-22,Banque Misr,Primary,100431,,0.0,32,,,,NORM,432
9,Ismailia,2020-01-14,20000,A,NEW,New,0,2026-03-31,World Elite Card,500,0,14883.41,4638.58,1600.64,2026-03-09,546.77,M,1981-02-01,Elsewedy Capital,Primary,100432,,0.0,75,,,,NEW,433
1,Cairo Main,2023-03-03,10000,A,NORM,Normal,0,2026-03-20,Titanium Credit Card,500,500,5800.12,3856.34,897.46,2026-03-21,611.1,F,1968-12-07,Edita Food Industries,Primary,100433,,0.0,37,,,,NORM,434
9,Ismailia,2020-11-03,100000,A,NORM,Normal,0,2026-03-28,World Elite Card,100,300,55168.23,44646.1,11167.85,2026-03-29,641.48,M,1965-06-24,El Sewedy Electric,Secondary,100434,,0.0,65,,,,NORM,435
6,Assiut,2019-11-17,30000,A,NEW,New,0,2026-03-30,Gold Credit Card,500,150,22598.84,6930.47,6936.25,2026-03-29,1688.96,M,1960-09-03,Orange Egypt,Primary,100435,,0.0,77,,,,NEW,436
2,Giza,2023-06-22,20000,A,30DD,30 Days Delinquent,30,2026-03-29,Cashback Card,200,500,3332.5,16286.45,4277.7,2026-03-16,666.36,M,1965-08-23,Vodafone Egypt,Primary,100437,,1286.39,33,,,,30DD,438
5,Tanta,2023-06-11,100000,A,NEW,New,0,2026-03-20,World Elite Card,500,150,69427.3,30393.73,28481.82,2026-03-03,864.49,M,1961-10-08,Ministry of Health,Primary,100438,,0.0,34,,,,NEW,439
10,Suez,2024-03-21,15000,A,NORM,Normal,0,2026-03-19,Gold Credit Card,100,500,13600.98,1083.12,591.57,2026-03-23,492.06,F,1998-08-08,Talaat Moustafa Group,Primary,100439,,0.0,24,,,,NORM,440
8,Zagazig,2024-03-08,15000,A,NEW,New,0,2026-03-28,World Elite Card,200,500,4243.77,10281.99,1946.59,2026-03-21,18.52,F,1994-05-07,CIB,Primary,100441,,0.0,25,,,,NEW,442
9,Ismailia,2024-08-14,30000,A,NORM,Normal,0,2026-03-18,Classic Credit Card,200,150,22473.28,7192.9,3780.24,2026-03-17,1754.53,M,1987-12-28,Vodafone Egypt,Secondary,100443,,0.0,19,,,,NORM,444
2,Giza,2018-09-06,50000,A,NORM,Normal,0,2026-03-31,Travel Rewards Card,200,0,31006.53,18647.1,6336.87,2026-03-02,1490.33,F,1980-12-29,Government,Primary,100444,,0.0,92,,,,NORM,445
2,Giza,2023-10-29,10000,A,30DD,30 Days Delinquent,30,2026-03-29,Gold Credit Card,100,1000,147.7,9812.98,2262.93,2026-03-08,1699.16,F,1969-09-07,El Sewedy Electric,Primary,100445,,2064.91,29,,,,30DD,446
10,Suez,2024-04-25,150000,A,NORM,Normal,0,2026-03-21,Titanium Credit Card,500,1000,69365.94,80457.9,23734.9,2026-03-10,1865.19,F,1970-10-18,IBM Egypt,Secondary,100448,,0.0,23,,,,NORM,449
1,Cairo Main,2021-02-04,150000,A,NORM,Normal,0,2026-03-31,Platinum Credit Card,0,0,72696.68,76923.99,17108.71,2026-03-26,24.06,F,1994-08-10,IBM Egypt,Primary,100450,,0.0,62,,,,NORM,451
7,Luxor,2019-05-09,20000,A,NORM,Normal,0,2026-03-25,Classic Credit Card,500,0,8831.07,10805.35,4271.53,2026-03-31,99.43,F,1978-09-07,Government,Primary,100453,,0.0,83,,,,NORM,454
3,Alexandria,2023-08-20,20000,A,NORM,Normal,0,2026-03-21,Platinum Credit Card,0,500,7312.34,12245.51,4561.41,2026-03-13,206.48,F,1974-08-29,Military,Primary,100454,,0.0,31,,,,NORM,455
7,Luxor,2022-06-04,15000,A,NORM,Normal,0,2026-03-30,Platinum Credit Card,200,0,13886.84,809.38,919.89,2026-03-17,520.42,F,1972-12-30,Cairo University,Primary,100455,,0.0,46,,,,NORM,456
5,Tanta,2022-06-21,150000,A,NORM,Normal,0,2026-03-19,Travel Rewards Card,100,150,73877.04,75651.05,17051.32,2026-03-15,898.88,F,1963-10-25,Ministry of Health,Primary,100456,,0.0,46,,,,NORM,457
4,Mansoura,2024-11-28,150000,A,NORM,Normal,0,2026-03-19,Titanium Credit Card,100,0,73386.91,76231.66,40194.69,2026-03-29,608.64,F,1985-03-04,Amazon Egypt,Primary,100457,,0.0,16,,,,NORM,458
2,Giza,2022-08-22,75000,A,NORM,Normal,0,2026-03-26,Cashback Card,200,150,20148.68,54547.51,8222.47,2026-03-19,1993.82,F,1990-02-17,IBM Egypt,Primary,100458,,0.0,43,,,,NORM,459
3,Alexandria,2024-11-29,100000,A,NORM,Normal,0,2026-03-18,Platinum Credit Card,500,0,68801.88,30946.23,27483.15,2026-03-11,419.02,M,1975-09-08,El Sewedy Electric,Primary,100459,,0.0,16,,,,NORM,460
7,Luxor,2023-11-28,5000,A,NORM,Normal,0,2026-03-27,World Elite Card,100,0,2099.43,2621.97,162.4,2026-03-06,1679.3,F,1986-02-24,El Sewedy Electric,Primary,100462,,0.0,28,,,,NORM,463
1,Cairo Main,2018-02-04,10000,A,NORM,Normal,0,2026-03-29,Travel Rewards Card,200,300,1973.3,7786.46,461.1,2026-03-04,287.15,M,1980-11-08,Vodafone Egypt,Primary,100463,,0.0,99,,,,NORM,464
7,Luxor,2019-02-12,50000,A,60DA,60 Days Delinquent,60,2026-03-31,Business Credit Card,0,150,2271.02,47541.51,5055.23,2026-03-31,1993.58,M,1982-10-23,Government,Secondary,100464,,24632.9,86,,,,60DA,465
1,Cairo Main,2023-12-09,30000,A,NORM,Normal,0,2026-03-26,Cashback Card,500,500,28265.4,1480.96,6699.38,2026-03-30,1136.06,M,1971-02-05,Vodafone Egypt,Primary,100465,,0.0,28,,,,NORM,466
5,Tanta,2023-08-16,30000,A,NEW,New,0,2026-03-23,Classic Credit Card,200,500,16879.57,13001.98,4590.02,2026-03-27,755.01,M,1970-08-05,Ministry of Health,Secondary,100466,,0.0,31,,,,NEW,467
6,Assiut,2019-07-17,10000,A,NORM,Normal,0,2026-03-25,Travel Rewards Card,100,500,-861.51,8739.32,2315.82,2026-03-24,1544.89,M,1977-08-15,Cairo University,Primary,100467,,0.0,81,,,,NORM,468
6,Assiut,2024-01-30,15000,A,NORM,Normal,0,2026-03-23,Titanium Credit Card,100,1000,-1028.94,13931.33,1005.31,2026-03-26,1236.92,M,1980-02-24,Banque Misr,Primary,100468,,0.0,26,,,,NORM,469
7,Luxor,2019-08-18,200000,A,NORM,Normal,0,2026-03-18,Platinum Credit Card,200,0,-16270.37,183383.81,42832.17,2026-03-28,1983.18,M,1994-07-17,Orascom,Primary,100469,,0.0,80,,,,NORM,470
6,Assiut,2022-08-23,75000,A,30DD,30 Days Delinquent,30,2026-03-17,World Elite Card,500,300,43200.67,31642.28,16978.38,2026-03-27,1386.37,M,1999-06-25,El Sewedy Electric,Primary,100470,,12580.41,43,,,,30DD,471
10,Suez,2020-12-29,200000,A,NORM,Normal,0,2026-03-28,Titanium Credit Card,100,150,89592.48,110008.3,9405.74,2026-03-21,904.68,M,1987-09-04,IBM Egypt,Primary,100471,,0.0,63,,,,NORM,472
9,Ismailia,2024-10-12,100000,A,NORM,Normal,0,2026-03-28,Cashback Card,100,500,32443.15,67554.76,3821.84,2026-03-30,448.91,F,1997-12-15,Self Employed,Primary,100472,,0.0,17,,,,NORM,473
8,Zagazig,2021-08-23,100000,A,NORM,Normal,0,2026-03-29,Titanium Credit Card,500,500,28741.07,70977.0,1304.4,2026-03-23,1846.06,M,1990-11-08,Military,Primary,100474,,0.0,56,,,,NORM,475
9,Ismailia,2018-06-10,150000,A,NORM,Normal,0,2026-03-28,Travel Rewards Card,0,150,96767.97,52831.51,38241.03,2026-03-25,975.59,F,1977-09-29,Freelancer,Primary,100476,,0.0,95,,,,NORM,477
8,Zagazig,2022-09-27,30000,A,NEW,New,0,2026-03-20,Classic Credit Card,100,500,21296.71,8460.33,5527.9,2026-03-13,1599.31,F,1967-06-20,National Bank of Egypt,Primary,100477,,0.0,42,,,,NEW,478
10,Suez,2024-02-17,15000,A,NORM,Normal,0,2026-03-23,Travel Rewards Card,500,300,3640.56,11122.62,2751.75,2026-03-05,605.49,F,1991-03-24,Vodafone Egypt,Primary,100478,,0.0,25,,,,NORM,479
8,Zagazig,2020-10-21,50000,A,NORM,Normal,0,2026-03-28,Platinum Credit Card,0,0,2599.25,47001.13,3892.82,2026-03-14,502.12,M,1964-01-17,Freelancer,Primary,100479,,0.0,66,,,,NORM,480
7,Luxor,2023-09-27,200000,A,NEW,New,0,2026-03-25,Platinum Credit Card,500,1000,62506.12,137131.79,14658.98,2026-03-17,924.05,F,1992-08-09,Orange Egypt,Primary,100480,,0.0,30,,,,NEW,481
3,Alexandria,2019-08-16,15000,A,NORM,Normal,0,2026-03-29,Classic Credit Card,500,300,-845.55,13682.94,3769.19,2026-03-04,1826.8,F,1967-04-10,Freelancer,Primary,100481,,0.0,80,,,,NORM,482
3,Alexandria,2018-01-15,200000,A,NORM,Normal,0,2026-03-29,World Elite Card,0,500,12024.91,187635.57,37877.91,2026-03-06,1840.17,F,1969-02-05,Self Employed,Primary,100482,,0.0,99,,,,NORM,483
5,Tanta,2024-09-02,200000,A,NEW,New,0,2026-03-24,Platinum Credit Card,500,1000,143183.16,56672.11,58129.34,2026-03-24,156.98,F,1987-05-31,Orange Egypt,Primary,100486,,0.0,19,,,,NEW,487
6,Assiut,2018-10-05,75000,A,NORM,Normal,0,2026-03-29,Gold Credit Card,200,500,52004.96,22737.21,2494.45,2026-03-04,624.1,M,1976-12-30,CIB,Primary,100487,,0.0,91,,,,NORM,488
7,Luxor,2021-07-20,30000,A,NORM,Normal,0,2026-03-21,Cashback Card,100,1000,15498.26,14500.63,2806.37,2026-03-30,828.14,F,1987-04-24,Government,Primary,100489,,0.0,57,,,,NORM,490
3,Alexandria,2024-11-01,20000,A,30DD,30 Days Delinquent,30,2026-03-23,World Elite Card,100,0,3772.7,16203.42,2318.35,2026-03-28,1321.16,M,1999-08-21,Vodafone Egypt,Primary,100490,,11992.22,17,,,,30DD,491
