PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Titanium Credit Card,100638,2026-04-09,2026-04-06,818,11096.65,0.0,11096.65,5411,LG Electronics,M131597,POS,11096.65,818,Suez,EGY,N,639
Titanium Credit Card,100638,2026-04-09,2026-04-07,818,12308.0,0.0,12308.0,8021,Shell Egypt,M447056,ATM,12308.0,818,Suez,EGY,N,639
Titanium Credit Card,100638,2026-04-14,2026-04-11,818,11894.61,0.0,11894.61,4900,Jumia Egypt,M753812,ECOM,11894.61,818,Suez,EGY,N,639
Titanium Credit Card,100638,2026-04-12,2026-04-12,818,7686.62,0.0,7686.62,4900,Costa Coffee,M417936,ECOM,7686.62,818,Suez,EGY,N,639
Titanium Credit Card,100638,2026-04-08,2026-04-05,818,14458.57,0.0,14458.57,5541,2B,M675177,POS,14458.57,818,Suez,EGY,N,639
Titanium Credit Card,100638,2026-04-04,2026-04-01,818,2793.73,0.0,2793.73,7011,Samsung Egypt,M622800,POS,2793.73,818,Suez,EGY,N,639
Titanium Credit Card,100638,2026-04-05,2026-04-02,818,6523.29,0.0,6523.29,7298,ElMenus,M374556,POS,6523.29,818,Suez,EGY,N,639
Titanium Credit Card,100640,2026-04-06,2026-04-03,840,1976.31,42.27,80638.11,4111,Emirates Airlines,M292906,MOTO,1976.31,840,Mansoura,FRA,N,641
Titanium Credit Card,100640,2026-04-24,2026-04-22,818,1545.26,0.0,1545.26,7298,Emirates Airlines,M548285,POS,1545.26,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-02,2026-04-01,818,4255.11,0.0,4255.11,5691,Breadfast,M489366,POS,4255.11,818,Mansoura,EGY,Y,641
Titanium Credit Card,100640,2026-04-26,2026-04-26,826,263.37,4.01,13920.49,5944,McDonald's,M801812,POS,263.37,840,Mansoura,ARE,N,641
Titanium Credit Card,100640,2026-04-19,2026-04-18,818,3230.95,0.0,3230.95,8021,2B,M814744,ECOM,3230.95,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-25,2026-04-24,818,9158.02,0.0,9158.02,5999,Shell Egypt,M766148,ECOM,9158.02,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-12,2026-04-09,818,7841.99,0.0,7841.99,7011,Uber Egypt,M825110,ATM,7841.99,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-19,2026-04-16,840,1184.34,20.92,41926.19,8021,Starbucks Egypt,M505101,ECOM,1184.34,840,Mansoura,ARE,N,641
Titanium Credit Card,100640,2026-04-26,2026-04-23,818,2360.94,0.0,2360.94,5912,Emirates Airlines,M431847,POS,2360.94,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-05-02,2026-04-29,818,1594.52,0.0,1594.52,8021,H&M Egypt,M622742,ATM,1594.52,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-27,2026-04-25,818,3524.6,0.0,3524.6,8021,Costa Coffee,M942950,POS,3524.6,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-10,2026-04-09,818,8044.36,0.0,8044.36,4900,Noon Egypt,M333155,POS,8044.36,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-20,2026-04-17,818,11263.97,0.0,11263.97,4111,Amazon.eg,M858077,POS,11263.97,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-30,2026-04-27,818,13092.2,0.0,13092.2,7230,Shell Egypt,M114300,POS,13092.2,818,Mansoura,EGY,N,641
Titanium Credit Card,100640,2026-04-04,2026-04-04,818,7131.08,0.0,7131.08,7011,Seoudi Market,M226089,ECOM,7131.08,818,Mansoura,EGY,Y,641
Titanium Credit Card,100640,2026-04-16,2026-04-16,840,737.9,19.1,28465.54,5912,Instashop,M690932,POS,737.9,840,Mansoura,ARE,N,641
World Elite Card,100641,2026-04-23,2026-04-22,818,6750.5,0.0,6750.5,5691,Booking.com,M653282,POS,6750.5,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-10,2026-04-09,826,110.94,1.69,5533.93,4900,2B,M579841,POS,110.94,840,Alexandria,DEU,N,642
World Elite Card,100641,2026-04-30,2026-04-27,818,5187.79,0.0,5187.79,5651,Booking.com,M961492,POS,5187.79,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-28,2026-04-25,818,8771.8,0.0,8771.8,8011,2B,M249724,POS,8771.8,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-19,2026-04-19,818,11913.52,0.0,11913.52,5814,Talabat,M810344,POS,11913.52,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-04,2026-04-03,818,1419.23,0.0,1419.23,7011,Zara Egypt,M250256,POS,1419.23,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-24,2026-04-23,818,8728.11,0.0,8728.11,7298,Emirates Airlines,M869376,ECOM,8728.11,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-27,2026-04-25,818,8693.44,0.0,8693.44,5812,Virgin Megastore,M596271,POS,8693.44,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-16,2026-04-15,978,18.18,0.24,1246.77,5944,Vodafone Cash,M585151,MOTO,18.18,840,Alexandria,FRA,N,642
World Elite Card,100641,2026-04-09,2026-04-07,818,4213.35,0.0,4213.35,5814,Breadfast,M916309,ATM,4213.35,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-13,2026-04-10,818,6510.2,0.0,6510.2,7011,Uber Egypt,M101738,POS,6510.2,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-25,2026-04-25,818,10479.95,0.0,10479.95,5411,Instashop,M888301,ECOM,10479.95,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-08,2026-04-07,818,13387.46,0.0,13387.46,7230,2B,M631454,POS,13387.46,818,Alexandria,EGY,N,642
World Elite Card,100641,2026-04-16,2026-04-14,818,10873.89,0.0,10873.89,8099,McDonald's,M948004,POS,10873.89,818,Alexandria,EGY,N,642
Classic Credit Card,100642,2026-04-24,2026-04-21,840,1069.65,18.79,55699.08,8011,McDonald's,M362417,POS,1069.65,840,Assiut,USA,N,643
Classic Credit Card,100642,2026-04-05,2026-04-03,818,2128.49,0.0,2128.49,7011,Booking.com,M307272,MOTO,2128.49,818,Assiut,EGY,N,643
Classic Credit Card,100642,2026-04-04,2026-04-04,818,14024.39,0.0,14024.39,7011,ElMenus,M868475,POS,14024.39,818,Assiut,EGY,N,643
Classic Credit Card,100642,2026-04-09,2026-04-06,840,749.99,17.53,38400.42,8021,Talabat,M467046,POS,749.99,840,Assiut,GBR,N,643
Classic Credit Card,100642,2026-04-22,2026-04-20,818,3371.91,0.0,3371.91,5541,Vodafone Cash,M745513,ECOM,3371.91,818,Assiut,EGY,N,643
Classic Credit Card,100642,2026-04-11,2026-04-10,818,8385.44,0.0,8385.44,5999,Booking.com,M733290,ATM,8385.44,818,Assiut,EGY,N,643
Classic Credit Card,100642,2026-04-21,2026-04-18,818,9612.86,0.0,9612.86,5732,Apple Store Online,M803370,POS,9612.86,818,Assiut,EGY,N,643
Classic Credit Card,100642,2026-04-24,2026-04-23,826,347.45,5.51,20989.18,5411,Jumia Egypt,M471066,ECOM,347.45,840,Assiut,TUR,N,643
Classic Credit Card,100642,2026-04-07,2026-04-05,840,1651.46,46.24,82925.45,5814,LG Electronics,M264426,POS,1651.46,840,Assiut,DEU,Y,643
Classic Credit Card,100642,2026-04-09,2026-04-08,818,10645.42,0.0,10645.42,4111,Amazon.eg,M690276,ECOM,10645.42,818,Assiut,EGY,N,643
Classic Credit Card,100642,2026-04-08,2026-04-08,818,12329.59,0.0,12329.59,5732,Costa Coffee,M415081,POS,12329.59,818,Assiut,EGY,N,643
Gold Credit Card,100643,2026-04-14,2026-04-12,818,5286.44,0.0,5286.44,5999,Uber Egypt,M298649,POS,5286.44,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-08,2026-04-07,818,7960.82,0.0,7960.82,5732,Booking.com,M150979,POS,7960.82,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-13,2026-04-13,818,3365.57,0.0,3365.57,5541,Vodafone Cash,M329084,ECOM,3365.57,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-28,2026-04-25,840,1980.91,46.64,100642.36,5912,KFC Egypt,M736562,POS,1980.91,840,Mansoura,GBR,N,644
Gold Credit Card,100643,2026-04-17,2026-04-14,818,1152.28,0.0,1152.28,7298,Starbucks Egypt,M616720,POS,1152.28,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-23,2026-04-22,818,12331.33,0.0,12331.33,5691,Amazon.eg,M502405,POS,12331.33,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-05,2026-04-03,818,7795.72,0.0,7795.72,5541,LG Electronics,M266682,POS,7795.72,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-05,2026-04-03,818,9328.49,0.0,9328.49,5812,H&M Egypt,M918138,POS,9328.49,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-20,2026-04-17,818,11102.3,0.0,11102.3,5945,Talabat,M132768,ATM,11102.3,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-29,2026-04-26,818,7147.21,0.0,7147.21,5691,Zara Egypt,M849206,MOTO,7147.21,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-18,2026-04-15,818,8114.16,0.0,8114.16,5944,Costa Coffee,M535222,MOTO,8114.16,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-25,2026-04-23,840,1461.26,41.56,58081.81,5912,Instashop,M809169,POS,1461.26,840,Mansoura,ARE,Y,644
Gold Credit Card,100643,2026-04-17,2026-04-16,818,7095.45,0.0,7095.45,5651,LG Electronics,M321108,POS,7095.45,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-14,2026-04-12,818,1781.06,0.0,1781.06,5541,Booking.com,M308194,ATM,1781.06,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-15,2026-04-12,818,4624.56,0.0,4624.56,5945,Uber Egypt,M232811,ECOM,4624.56,818,Mansoura,EGY,N,644
Gold Credit Card,100643,2026-04-17,2026-04-17,818,12245.12,0.0,12245.12,4111,Virgin Megastore,M811248,ATM,12245.12,818,Mansoura,EGY,N,644
Gold Credit Card,100644,2026-04-02,2026-04-02,818,6019.69,0.0,6019.69,4111,Emirates Airlines,M856137,POS,6019.69,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-18,2026-04-15,818,9535.73,0.0,9535.73,5999,Emirates Airlines,M857414,MOTO,9535.73,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-21,2026-04-18,978,1761.87,22.26,94356.22,5945,LG Electronics,M436864,POS,1761.87,840,Cairo Main,TUR,Y,645
Gold Credit Card,100644,2026-04-08,2026-04-05,818,7768.85,0.0,7768.85,5812,Expedia,M610313,ECOM,7768.85,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-12,2026-04-10,818,3405.08,0.0,3405.08,4900,Total Energies,M101222,ECOM,3405.08,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-08,2026-04-08,818,6622.86,0.0,6622.86,5814,Samsung Egypt,M154696,POS,6622.86,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-24,2026-04-24,818,5884.59,0.0,5884.59,4111,Shell Egypt,M606552,ATM,5884.59,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-06,2026-04-06,818,3417.01,0.0,3417.01,5999,Starbucks Egypt,M270116,MOTO,3417.01,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-21,2026-04-18,978,1928.21,54.97,118909.18,7230,Amazon.eg,M353718,ECOM,1928.21,840,Cairo Main,DEU,N,645
Gold Credit Card,100644,2026-04-20,2026-04-20,818,7302.73,0.0,7302.73,5732,Breadfast,M794104,POS,7302.73,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-16,2026-04-14,818,13374.1,0.0,13374.1,7011,B.TECH,M982871,POS,13374.1,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-02,2026-04-02,818,2299.29,0.0,2299.29,8011,Costa Coffee,M385062,POS,2299.29,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-24,2026-04-23,818,1787.06,0.0,1787.06,4900,Noon Egypt,M537146,ECOM,1787.06,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-18,2026-04-16,818,12105.76,0.0,12105.76,5541,McDonald's,M200754,MOTO,12105.76,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-11,2026-04-10,818,1040.71,0.0,1040.71,7011,Expedia,M530188,ECOM,1040.71,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-07,2026-04-04,978,1671.57,40.17,84228.66,8099,Apple Store Online,M375262,POS,1671.57,840,Cairo Main,GBR,N,645
Gold Credit Card,100644,2026-04-27,2026-04-26,818,5016.93,0.0,5016.93,5814,Seoudi Market,M551219,POS,5016.93,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-01,2026-04-01,818,567.58,0.0,567.58,7011,iStyle,M335623,POS,567.58,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-11,2026-04-09,818,12013.7,0.0,12013.7,5912,Total Energies,M543042,ECOM,12013.7,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-14,2026-04-14,818,6006.14,0.0,6006.14,5311,2B,M866869,POS,6006.14,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-05,2026-04-05,826,124.62,2.3,7954.34,8021,Jumia Egypt,M495317,ATM,124.62,840,Cairo Main,TUR,N,645
Gold Credit Card,100644,2026-04-10,2026-04-08,818,10298.63,0.0,10298.63,8099,Seoudi Market,M212822,POS,10298.63,818,Cairo Main,EGY,N,645
Gold Credit Card,100644,2026-04-08,2026-04-07,826,368.03,6.5,21982.28,5311,Zara Egypt,M542456,ECOM,368.03,840,Cairo Main,DEU,Y,645
Gold Credit Card,100644,2026-04-23,2026-04-23,840,163.53,3.14,5882.91,5944,H&M Egypt,M175489,POS,163.53,840,Cairo Main,TUR,N,645
World Elite Card,100645,2026-04-01,2026-04-01,818,6542.61,0.0,6542.61,5691,Virgin Megastore,M334612,POS,6542.61,818,Suez,EGY,N,646
World Elite Card,100645,2026-04-13,2026-04-10,840,1712.08,18.53,63259.13,5999,LG Electronics,M983981,POS,1712.08,840,Suez,FRA,N,646
World Elite Card,100645,2026-04-06,2026-04-03,818,1017.77,0.0,1017.77,5814,iStyle,M591381,MOTO,1017.77,818,Suez,EGY,N,646
World Elite Card,100645,2026-04-18,2026-04-16,818,9906.13,0.0,9906.13,5311,H&M Egypt,M566316,ATM,9906.13,818,Suez,EGY,N,646
World Elite Card,100645,2026-04-02,2026-04-01,818,4945.77,0.0,4945.77,5311,Expedia,M265127,ECOM,4945.77,818,Suez,EGY,Y,646
World Elite Card,100645,2026-04-16,2026-04-15,840,1174.22,20.49,38984.2,4900,Noon Egypt,M701778,ECOM,1174.22,840,Suez,FRA,N,646
World Elite Card,100645,2026-04-01,2026-04-01,818,10020.39,0.0,10020.39,5732,McDonald's,M160216,POS,10020.39,818,Suez,EGY,N,646
World Elite Card,100645,2026-04-14,2026-04-13,818,9397.32,0.0,9397.32,5814,Vodafone Cash,M105980,ECOM,9397.32,818,Suez,EGY,N,646
Travel Rewards Card,100645,2026-04-12,2026-04-11,818,3406.95,0.0,3406.95,5541,Booking.com,M335649,POS,3406.95,818,Suez,EGY,N,646
World Elite Card,100645,2026-04-10,2026-04-10,818,1365.64,0.0,1365.64,5732,Amazon.eg,M192454,ECOM,1365.64,818,Suez,EGY,N,646
World Elite Card,100645,2026-04-04,2026-04-03,818,4052.05,0.0,4052.05,5999,Zara Egypt,M625299,POS,4052.05,818,Suez,EGY,N,646
Travel Rewards Card,100645,2026-04-13,2026-04-13,818,5679.33,0.0,5679.33,5691,KFC Egypt,M764273,ECOM,5679.33,818,Suez,EGY,N,646
World Elite Card,100645,2026-04-22,2026-04-20,840,347.96,4.32,15125.98,5814,Shell Egypt,M500652,MOTO,347.96,840,Suez,TUR,N,646
Travel Rewards Card,100645,2026-04-12,2026-04-11,818,5683.37,0.0,5683.37,5732,Total Energies,M283279,POS,5683.37,818,Suez,EGY,N,646
Cashback Card,100646,2026-04-23,2026-04-21,818,8171.76,0.0,8171.76,8011,ElMenus,M558561,POS,8171.76,818,Suez,EGY,N,647
Cashback Card,100646,2026-04-30,2026-04-29,818,5736.96,0.0,5736.96,5812,ElMenus,M109481,POS,5736.96,818,Suez,EGY,N,647
Cashback Card,100646,2026-04-10,2026-04-09,818,13768.69,0.0,13768.69,7230,ElMenus,M885338,POS,13768.69,818,Suez,EGY,N,647
Platinum Credit Card,100646,2026-04-21,2026-04-19,840,870.27,11.24,36803.17,5999,Jumia Egypt,M381438,POS,870.27,840,Suez,DEU,N,647
World Elite Card,100646,2026-04-10,2026-04-09,840,622.52,16.16,33352.64,4900,LG Electronics,M135233,ECOM,622.52,840,Suez,DEU,N,647
World Elite Card,100646,2026-04-28,2026-04-28,818,3979.04,0.0,3979.04,5651,Spinneys,M629719,ECOM,3979.04,818,Suez,EGY,N,647
Gold Credit Card,100647,2026-05-02,2026-04-29,978,692.12,12.51,35484.36,7011,Shell Egypt,M304830,MOTO,692.12,840,Assiut,FRA,N,648
Gold Credit Card,100647,2026-04-11,2026-04-11,818,12042.17,0.0,12042.17,4111,iStyle,M257370,POS,12042.17,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-09,2026-04-06,818,2355.42,0.0,2355.42,4111,Emirates Airlines,M305157,ECOM,2355.42,818,Assiut,EGY,Y,648
Gold Credit Card,100647,2026-04-24,2026-04-24,818,5923.66,0.0,5923.66,5814,Spinneys,M549940,ECOM,5923.66,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-14,2026-04-13,818,14234.89,0.0,14234.89,5812,iStyle,M578751,ATM,14234.89,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-19,2026-04-16,818,6537.75,0.0,6537.75,7011,Zara Egypt,M544726,MOTO,6537.75,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-08,2026-04-06,818,3071.19,0.0,3071.19,5944,Booking.com,M315734,MOTO,3071.19,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-05-01,2026-04-29,818,9613.39,0.0,9613.39,5541,Instashop,M984470,ECOM,9613.39,818,Assiut,EGY,Y,648
Gold Credit Card,100647,2026-04-22,2026-04-21,818,12646.84,0.0,12646.84,5812,ElMenus,M411473,POS,12646.84,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-21,2026-04-19,818,5395.09,0.0,5395.09,8021,Instashop,M788988,ECOM,5395.09,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-03,2026-04-01,840,259.24,5.04,9693.48,5814,2B,M175005,POS,259.24,840,Assiut,USA,N,648
Gold Credit Card,100647,2026-04-25,2026-04-25,826,1164.34,28.8,44508.14,5814,Costa Coffee,M832441,POS,1164.34,840,Assiut,USA,N,648
Gold Credit Card,100647,2026-04-22,2026-04-22,818,8686.06,0.0,8686.06,7230,B.TECH,M614087,POS,8686.06,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-14,2026-04-11,818,10964.55,0.0,10964.55,5691,Instashop,M719570,POS,10964.55,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-21,2026-04-18,818,3555.29,0.0,3555.29,5999,Spinneys,M527670,ECOM,3555.29,818,Assiut,EGY,N,648
Gold Credit Card,100647,2026-04-13,2026-04-13,818,12920.09,0.0,12920.09,8011,Starbucks Egypt,M780945,ATM,12920.09,818,Assiut,EGY,N,648
Cashback Card,100648,2026-04-18,2026-04-15,818,13494.8,0.0,13494.8,5691,Uber Egypt,M542743,POS,13494.8,818,Suez,EGY,N,649
Cashback Card,100648,2026-04-07,2026-04-06,818,8669.13,0.0,8669.13,5945,Samsung Egypt,M383832,ECOM,8669.13,818,Suez,EGY,N,649
Titanium Credit Card,100648,2026-04-11,2026-04-11,818,9216.4,0.0,9216.4,8099,Expedia,M645564,POS,9216.4,818,Suez,EGY,N,649
Titanium Credit Card,100648,2026-04-28,2026-04-27,818,8522.99,0.0,8522.99,5814,Apple Store Online,M951468,POS,8522.99,818,Suez,EGY,N,649
Cashback Card,100648,2026-04-06,2026-04-05,818,5148.89,0.0,5148.89,5912,ElMenus,M524867,POS,5148.89,818,Suez,EGY,Y,649
Classic Credit Card,100648,2026-04-21,2026-04-19,818,3599.29,0.0,3599.29,7298,Total Energies,M573366,POS,3599.29,818,Suez,EGY,N,649
Titanium Credit Card,100648,2026-04-12,2026-04-09,818,4611.34,0.0,4611.34,5944,ElMenus,M448962,POS,4611.34,818,Suez,EGY,N,649
Classic Credit Card,100648,2026-04-24,2026-04-21,818,11663.95,0.0,11663.95,5691,Apple Store Online,M802728,ECOM,11663.95,818,Suez,EGY,N,649
Classic Credit Card,100648,2026-04-10,2026-04-09,818,8518.43,0.0,8518.43,5945,Booking.com,M910869,MOTO,8518.43,818,Suez,EGY,N,649
Titanium Credit Card,100648,2026-04-26,2026-04-25,840,1726.63,44.15,86093.51,5945,2B,M261109,MOTO,1726.63,840,Suez,FRA,N,649
Cashback Card,100648,2026-04-04,2026-04-03,840,1053.82,24.77,52011.51,7298,Carrefour Egypt,M472440,POS,1053.82,840,Suez,DEU,N,649
Cashback Card,100648,2026-04-16,2026-04-13,818,11659.45,0.0,11659.45,5691,Zara Egypt,M962907,POS,11659.45,818,Suez,EGY,N,649
Cashback Card,100648,2026-04-16,2026-04-14,818,2622.28,0.0,2622.28,5944,Zara Egypt,M220268,ECOM,2622.28,818,Suez,EGY,N,649
Classic Credit Card,100648,2026-04-09,2026-04-08,818,8109.51,0.0,8109.51,5541,Vodafone Cash,M519384,POS,8109.51,818,Suez,EGY,N,649
Titanium Credit Card,100648,2026-04-18,2026-04-17,818,11477.18,0.0,11477.18,5732,Virgin Megastore,M684420,ECOM,11477.18,818,Suez,EGY,N,649
Classic Credit Card,100648,2026-04-21,2026-04-18,818,1166.73,0.0,1166.73,8011,B.TECH,M174274,POS,1166.73,818,Suez,EGY,N,649
Cashback Card,100648,2026-04-03,2026-04-01,818,13261.1,0.0,13261.1,4111,Breadfast,M603210,ECOM,13261.1,818,Suez,EGY,N,649
Cashback Card,100648,2026-04-20,2026-04-18,978,1478.67,38.17,62567.68,5945,Virgin Megastore,M528438,POS,1478.67,840,Suez,ARE,N,649
Titanium Credit Card,100648,2026-04-08,2026-04-08,818,4031.44,0.0,4031.44,5311,Expedia,M525170,POS,4031.44,818,Suez,EGY,N,649
Classic Credit Card,100648,2026-04-25,2026-04-22,818,12442.97,0.0,12442.97,5814,Starbucks Egypt,M712164,POS,12442.97,818,Suez,EGY,N,649
Cashback Card,100648,2026-04-19,2026-04-18,826,1691.97,25.04,82206.22,7230,Expedia,M561657,MOTO,1691.97,840,Suez,GBR,N,649
Cashback Card,100648,2026-04-26,2026-04-23,818,1273.88,0.0,1273.88,5999,Spinneys,M559904,ECOM,1273.88,818,Suez,EGY,N,649
Classic Credit Card,100649,2026-04-30,2026-04-27,826,1212.39,27.74,82541.45,8011,Vodafone Cash,M515282,ATM,1212.39,840,Suez,GBR,N,650
Classic Credit Card,100649,2026-04-06,2026-04-05,818,8544.83,0.0,8544.83,5945,Amazon.eg,M325663,POS,8544.83,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-02,2026-04-02,818,1681.16,0.0,1681.16,7298,Jumia Egypt,M633177,POS,1681.16,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-05,2026-04-03,818,13871.04,0.0,13871.04,8021,Costa Coffee,M240572,MOTO,13871.04,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-23,2026-04-23,818,10646.13,0.0,10646.13,8021,Samsung Egypt,M395365,ECOM,10646.13,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-14,2026-04-12,818,2246.25,0.0,2246.25,7011,Seoudi Market,M681733,POS,2246.25,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-04,2026-04-04,818,2890.95,0.0,2890.95,5999,ElMenus,M809605,POS,2890.95,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-21,2026-04-19,818,11146.39,0.0,11146.39,5651,Virgin Megastore,M187883,ECOM,11146.39,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-22,2026-04-22,818,4327.98,0.0,4327.98,8011,McDonald's,M451788,POS,4327.98,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-06,2026-04-04,818,4812.53,0.0,4812.53,5311,B.TECH,M590813,MOTO,4812.53,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-28,2026-04-26,818,3434.2,0.0,3434.2,4900,Total Energies,M968806,POS,3434.2,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-08,2026-04-08,818,4625.72,0.0,4625.72,5651,Amazon.eg,M898733,POS,4625.72,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-07,2026-04-07,818,1155.93,0.0,1155.93,7011,Jumia Egypt,M104818,POS,1155.93,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-08,2026-04-06,840,1747.77,28.63,54749.55,5812,Shell Egypt,M692684,ATM,1747.77,840,Suez,ARE,N,650
Classic Credit Card,100649,2026-04-14,2026-04-14,818,179.04,0.0,179.04,5541,B.TECH,M332396,POS,179.04,818,Suez,EGY,N,650
Classic Credit Card,100649,2026-04-08,2026-04-05,818,5581.08,0.0,5581.08,5732,Virgin Megastore,M931238,POS,5581.08,818,Suez,EGY,N,650
Classic Credit Card,100650,2026-04-30,2026-04-29,978,50.12,1.12,2768.4,5912,Booking.com,M999230,ECOM,50.12,840,Suez,GBR,N,651
Classic Credit Card,100650,2026-04-27,2026-04-26,818,13817.29,0.0,13817.29,5999,McDonald's,M585599,ECOM,13817.29,818,Suez,EGY,N,651
Classic Credit Card,100650,2026-04-06,2026-04-05,978,881.55,23.2,38306.96,5732,Apple Store Online,M155878,MOTO,881.55,840,Suez,USA,N,651
Classic Credit Card,100650,2026-04-17,2026-04-14,818,5834.09,0.0,5834.09,5732,Booking.com,M227797,POS,5834.09,818,Suez,EGY,N,651
Classic Credit Card,100650,2026-04-09,2026-04-08,818,6324.69,0.0,6324.69,5814,Emirates Airlines,M444020,POS,6324.69,818,Suez,EGY,N,651
Classic Credit Card,100650,2026-04-22,2026-04-21,818,13787.89,0.0,13787.89,8021,B.TECH,M409021,POS,13787.89,818,Suez,EGY,N,651
Classic Credit Card,100650,2026-04-15,2026-04-14,818,4909.71,0.0,4909.71,7230,Carrefour Egypt,M320152,ATM,4909.71,818,Suez,EGY,N,651
Classic Credit Card,100650,2026-04-29,2026-04-29,818,7737.55,0.0,7737.55,7298,H&M Egypt,M305219,POS,7737.55,818,Suez,EGY,N,651
Classic Credit Card,100650,2026-04-28,2026-04-25,818,10679.97,0.0,10679.97,4111,Apple Store Online,M708109,POS,10679.97,818,Suez,EGY,N,651
Classic Credit Card,100650,2026-04-21,2026-04-21,818,14939.6,0.0,14939.6,4111,Vodafone Cash,M132914,POS,14939.6,818,Suez,EGY,N,651
Classic Credit Card,100650,2026-04-23,2026-04-20,818,11177.85,0.0,11177.85,8099,Instashop,M591672,POS,11177.85,818,Suez,EGY,N,651
